Entrez_ID	Ensemble_ID_human	Gene_symbol_human	HGNC Gene Symbol	Uniprot Accession
90	ENSG00000115170	ACVR1	ACVR1	Q04771
91	ENSG00000135503	ACVR1B	ACVR1B	P36896
130399	ENSG00000123612	ACVR1C	ACVR1C	Q8NER5
92	ENSG00000121989	ACVR2A	ACVR2A	P27037
93	ENSG00000114739	ACVR2B	ACVR2B	Q13705
94	ENSG00000139567	ACVRL1	ACVRL1	P37023
95	ENSG00000243989	ACY1	ACY1	Q03154
91703	ENSG00000132744	ACY3	ACY3	Q96HD9
97	ENSG00000119640	ACYP1	ACYP1	P07311
98	ENSG00000170634	ACYP2	ACYP2	P14621
100	ENSG00000196839	ADA	ADA	P00813
161931	ENSG00000140955	ADAD2	ADAD2	Q8NCV1
161823	ENSG00000168803	ADAL	ADAL	Q6DHV7
102	ENSG00000137845	ADAM10	ADAM10	O14672
4185	ENSG00000073670	ADAM11	ADAM11	O75078
8038	ENSG00000148848	ADAM12	ADAM12	O43184
8751	ENSG00000143537	ADAM15	ADAM15	Q13444
6868	ENSG00000151694	ADAM17	ADAM17	P78536
8728	ENSG00000135074	ADAM19	ADAM19	Q9H013
8747	ENSG00000139985	ADAM21	ADAM21	Q9UKJ8
53616	ENSG00000008277	ADAM22	ADAM22	Q9P0K1
8745	ENSG00000114948	ADAM23	ADAM23	O75077
10863	ENSG00000042980	ADAM28	ADAM28	Q9UKQ2
203102	ENSG00000197140	ADAM32	ADAM32	Q8TC27
80332	ENSG00000149451	ADAM33	ADAM33	Q9BZ11
8756	ENSG00000069206	ADAM7	ADAM7	Q9H2U9
101	ENSG00000151651	ADAM8	ADAM8	P78325
8754	ENSG00000168615	ADAM9	ADAM9	Q13443
27299	ENSG00000134028	ADAMDEC1	ADAMDEC1	O15204
9510	ENSG00000154734	ADAMTS1	ADAMTS1	Q9UHI8
81794	ENSG00000142303	ADAMTS10	ADAMTS10	Q9H324
81792	ENSG00000151388	ADAMTS12	ADAMTS12	P58397
11093	ENSG00000160323	ADAMTS13	ADAMTS13	Q76LX8
140766	ENSG00000138316	ADAMTS14	ADAMTS14	Q8WXS8
170689	ENSG00000166106	ADAMTS15	ADAMTS15	Q8TE58
170690	ENSG00000145536	ADAMTS16	ADAMTS16	Q8TE57
170691	ENSG00000140470	ADAMTS17	ADAMTS17	Q8TE56
170692	ENSG00000140873	ADAMTS18	ADAMTS18	Q8TE60
171019	ENSG00000145808	ADAMTS19	ADAMTS19	Q8TE59
9509	ENSG00000087116	ADAMTS2	ADAMTS2	O95450
80070	ENSG00000173157	ADAMTS20	ADAMTS20	P59510
9508	ENSG00000156140	ADAMTS3	ADAMTS3	O15072
9507	ENSG00000158859	ADAMTS4	ADAMTS4	O75173
11096	ENSG00000154736	ADAMTS5	ADAMTS5	Q9UNA0
11174	ENSG00000049192	ADAMTS6	ADAMTS6	Q9UKP5
11173	ENSG00000136378	ADAMTS7	ADAMTS7	Q9UKP4
11095	ENSG00000134917	ADAMTS8	ADAMTS8	Q9UP79
56999	ENSG00000163638	ADAMTS9	ADAMTS9	Q9P2N4
92949	ENSG00000178031	ADAMTSL1	ADAMTSL1	Q8N6G6
9719	ENSG00000197859	ADAMTSL2	ADAMTSL2	Q86TH1
57188	ENSG00000156218	ADAMTSL3	ADAMTSL3	P82987
54507	ENSG00000143382	ADAMTSL4	ADAMTSL4	Q6UY14
339366	ENSG00000185761	ADAMTSL5	ADAMTSL5	Q6ZMM2
11033	ENSG00000105963	ADAP1	ADAP1	O75689
55803	ENSG00000184060	ADAP2	ADAP2	Q9NPF8
103	ENSG00000160710	ADAR	ADAR	P55265
104	ENSG00000197381	ADARB1	ADARB1	P78563
105	ENSG00000185736	ADARB2	ADARB2	Q9NS39
23536	ENSG00000065457	ADAT1	ADAT1	Q9BUB4
134637	ENSG00000189007	ADAT2	ADAT2	Q7Z6V5
57143	ENSG00000063761	ADCK1	ADCK1	Q86TW2
56997	ENSG00000163050	ADCK3	COQ8A	Q8NI60
203054	ENSG00000173137	ADCK5	ADCK5	Q3MIX3
107	ENSG00000164742	ADCY1	ADCY1	Q08828
55811	ENSG00000143199	ADCY10	ADCY10	Q96PN6
108	ENSG00000078295	ADCY2	ADCY2	Q08462
109	ENSG00000138031	ADCY3	ADCY3	O60266
196883	ENSG00000129467	ADCY4	ADCY4	Q8NFM4
111	ENSG00000173175	ADCY5	ADCY5	O95622
112	ENSG00000174233	ADCY6	ADCY6	O43306
113	ENSG00000121281	ADCY7	ADCY7	P51828
114	ENSG00000155897	ADCY8	ADCY8	P40145
115	ENSG00000162104	ADCY9	ADCY9	O60503
116	ENSG00000141433	ADCYAP1	ADCYAP1	P18509
117	ENSG00000078549	ADCYAP1R1	ADCYAP1R1	P41586
118	ENSG00000087274	ADD1	ADD1	P35611
119	ENSG00000075340	ADD2	ADD2	P35612
120	ENSG00000148700	ADD3	ADD3	Q9UEY8
79747	ENSG00000118492	ADGB	ADGB	Q8N7X0
128	ENSG00000197894	ADH5	ADH5	P11766
131	ENSG00000196344	ADH7	ADH7	P40394
137872	ENSG00000147576	ADHFE1	ADHFE1	Q8IWW8
55256	ENSG00000182551	ADI1	ADI1	Q9BV57
149685	ENSG00000182035	ADIG	ADIG	Q0VDE8
51094	ENSG00000159346	ADIPOR1	ADIPOR1	Q96A54
79602	ENSG00000006831	ADIPOR2	ADIPOR2	Q86V24
132	ENSG00000156110	ADK	ADK	P55263
133	ENSG00000148926	ADM	ADM	P35318
79924	ENSG00000128165	ADM2	ADM2	Q7Z4H4
22850	ENSG00000101544	ADNP2	ADNP2	Q6IQ32
84890	ENSG00000181915	ADO	ADO	Q96SZ5
134	ENSG00000163485	ADORA1	ADORA1	P30542
135	ENSG00000128271	ADORA2A	ADORA2A	P29274
136	ENSG00000170425	ADORA2B	ADORA2B	P29275
140	ENSG00000282608	ADORA3	ADORA3	P0DMS8
83440	ENSG00000159322	ADPGK	ADPGK	Q9BRR6
141	ENSG00000144843	ADPRH	ADPRH	P54922
113622	ENSG00000153531	ADPRHL1	ADPRHL1	Q8NDY3
54936	ENSG00000116863	ADPRHL2	ADPRHL2	Q9NX46
56985	ENSG00000170222	ADPRM	ADPRM	Q3LIE5
148	ENSG00000120907	ADRA1A	ADRA1A	P35348
147	ENSG00000170214	ADRA1B	ADRA1B	P35368
146	ENSG00000171873	ADRA1D	ADRA1D	P25100
150	ENSG00000150594	ADRA2A	ADRA2A	P08913
151	ENSG00000274286	ADRA2B	ADRA2B	P18089
152	ENSG00000184160	ADRA2C	ADRA2C	P18825
153	ENSG00000043591	ADRB1	ADRB1	P08588
154	ENSG00000169252	ADRB2	ADRB2	P07550
155	ENSG00000188778	ADRB3	ADRB3	P13945
156	ENSG00000173020	ADRBK1	GRK2	P25098
157	ENSG00000100077	ADRBK2	GRK3	P35626
11047	ENSG00000130706	ADRM1	ADRM1	Q16186
158	ENSG00000239900	ADSL	ADSL	P30566
159	ENSG00000035687	ADSS	ADSS	P30520
122622	ENSG00000185100	ADSSL1	ADSSL1	Q8N142
84830	ENSG00000111863	ADTRP	ADTRP	Q96IZ2
165	ENSG00000106624	AEBP1	AEBP1	Q8IUX7
121536	ENSG00000139154	AEBP2	AEBP2	Q6ZN18
64782	ENSG00000181026	AEN	AEN	Q8WTP8
60312	ENSG00000196526	AFAP1	AFAP1	Q8N556
134265	ENSG00000157510	AFAP1L1	AFAP1L1	Q8TED9
84632	ENSG00000169129	AFAP1L2	AFAP1L2	Q8N4X5
4299	ENSG00000172493	AFF1	AFF1	P51825
2334	ENSG00000155966	AFF2	AFF2	P51816
3899	ENSG00000144218	AFF3	AFF3	P51826
27125	ENSG00000072364	AFF4	AFF4	Q9UHB7
10939	ENSG00000141385	AFG3L2	AFG3L2	Q9Y4W6
174	ENSG00000081051	AFP	AFP	P02771
54812	ENSG00000119844	AFTPH	AFTPH	Q6ULP2
175	ENSG00000038002	AGA	AGA	P20933
116987	ENSG00000157985	AGAP1	AGAP1	Q9UPQ3
116986	ENSG00000135439	AGAP2	AGAP2	Q99490
116988	ENSG00000133612	AGAP3	AGAP3	Q96P47
123624	ENSG00000166748	AGBL1	AGBL1	Q96MI9
79841	ENSG00000165923	AGBL2	AGBL2	Q5U5Z8
340351	ENSG00000146856	AGBL3	AGBL3	Q8NEM8
84871	ENSG00000186094	AGBL4	AGBL4	Q5VU57
60509	ENSG00000084693	AGBL5	AGBL5	Q8NDL9
177	ENSG00000204305	AGER	AGER	Q15109
3267	ENSG00000173744	AGFG1	AGFG1	P52594
3268	ENSG00000106351	AGFG2	AGFG2	O95081
55109	ENSG00000164252	AGGF1	AGGF1	Q8N302
55750	ENSG00000006530	AGK	AGK	Q53H12
178	ENSG00000162688	AGL	AGL	P35573
79814	ENSG00000116771	AGMAT	AGMAT	Q9BSE5
392636	ENSG00000187546	AGMO	AGMO	Q6ZNB7
26523	ENSG00000092847	AGO1	AGO1	Q9UL18
27161	ENSG00000123908	AGO2	AGO2	Q9UKV8
192669	ENSG00000126070	AGO3	AGO3	Q9H9G7
192670	ENSG00000134698	AGO4	AGO4	Q9HCK5
10554	ENSG00000204310	AGPAT1	AGPAT1	Q99943
10555	ENSG00000169692	AGPAT2	AGPAT2	O15120
56894	ENSG00000160216	AGPAT3	AGPAT3	Q9NRZ7
56895	ENSG00000026652	AGPAT4	AGPAT4	Q9NRZ5
55326	ENSG00000155189	AGPAT5	AGPAT5	Q9NUQ2
84803	ENSG00000138678	GPAT3	GPAT3	Q53EU6
8540	ENSG00000018510	AGPS	AGPS	O00116
375790	ENSG00000188157	AGRN	AGRN	O00468
181	ENSG00000159723	AGRP	AGRP	O00253
183	ENSG00000135744	AGT	AGT	P01019
23287	ENSG00000135049	AGTPBP1	AGTPBP1	Q9UPW5
185	ENSG00000144891	AGTR1	AGTR1	P30556
186	ENSG00000180772	AGTR2	AGTR2	P50052
57085	ENSG00000177674	AGTRAP	AGTRAP	Q6RW13
10768	ENSG00000168710	AHCYL1	AHCYL1	O43865
23382	ENSG00000158467	AHCYL2	AHCYL2	Q96HN2
27245	ENSG00000126705	AHDC1	AHDC1	Q5TGY3
54806	ENSG00000135541	AHI1	AHI1	Q8N157
79026	ENSG00000124942	AHNAK	AHNAK	Q09666
113146	ENSG00000185567	AHNAK2	AHNAK2	Q8IVF2
196	ENSG00000106546	AHR	AHR	P35869
57491	ENSG00000063438	AHRR	AHRR	A9YTQ3
10598	ENSG00000100591	AHSA1	AHSA1	O95433
130872	ENSG00000173209	AHSA2	AHSA2P	Q719I0
57379	ENSG00000111732	AICDA	AICDA	Q9GZX7
64853	ENSG00000186063	AIDA	AIDA	Q96BJ3
199	ENSG00000204472	AIF1	AIF1	P55008
83543	ENSG00000126878	AIF1L	AIF1L	Q9BQI0
9131	ENSG00000156709	AIFM1	AIFM1	O95831
84883	ENSG00000042286	AIFM2	AIFM2	Q9BRQ8
150209	ENSG00000183773	AIFM3	AIFM3	Q96NN9
51390	ENSG00000146416	AIG1	AIG1	Q9NVV5
202	ENSG00000112297	AIM1	CRYBG1	Q9Y4K1
55057	ENSG00000176092	AIM1L	CRYBG2	Q8N1P7
9447	ENSG00000163568	AIM2	AIM2	O14862
9255	ENSG00000164022	AIMP1	AIMP1	Q12904
7965	ENSG00000106305	AIMP2	AIMP2	Q13155
23746	ENSG00000129221	AIPL1	AIPL1	Q9NZN9
326	ENSG00000160224	AIRE	AIRE	O43918
55966	ENSG00000196581	AJAP1	AJAP1	Q9UKB5
84962	ENSG00000129474	AJUBA	AJUBA	Q96IF1
203	ENSG00000106992	AK1	AK1	P00568
204	ENSG00000004455	AK2	AK2	P54819
50808	ENSG00000147853	AK3	AK3	Q9UIJ7
205	ENSG00000162433	AK4	AK4	P27144
26289	ENSG00000154027	AK5	AK5	Q9Y6K8
122481	ENSG00000140057	AK7	AK7	Q96M32
158067	ENSG00000165695	AK8	AK8	Q96MA6
221264	ENSG00000155085	AK9	AK9	Q5TCS8
8165	ENSG00000121057	AKAP1	AKAP1	Q92667
11216	ENSG00000108599	AKAP10	AKAP10	O43572
11215	ENSG00000023516	AKAP11	AKAP11	Q9UKA4
9590	ENSG00000131016	AKAP12	AKAP12	Q02952
11214	ENSG00000170776	AKAP13	AKAP13	Q12802
158798	ENSG00000186471	AKAP14	AKAP14	Q86UN6
10566	ENSG00000111254	AKAP3	AKAP3	O75969
9495	ENSG00000179841	AKAP5	AKAP5	P24588
9472	ENSG00000151320	AKAP6	AKAP6	Q13023
9465	ENSG00000118507	AKAP7	AKAP7	Q9P0M2
10270	ENSG00000105127	AKAP8	AKAP8	O43823
26993	ENSG00000011243	AKAP8L	AKAP8L	Q9ULX6
10142	ENSG00000127914	AKAP9	AKAP9	Q99996
56672	ENSG00000166452	AKIP1	AKIP1	Q9NQ31
79647	ENSG00000174574	AKIRIN1	AKIRIN1	Q9H9L7
55122	ENSG00000135334	AKIRIN2	AKIRIN2	Q53H80
80709	ENSG00000106948	AKNA	AKNA	Q7Z591
254268	ENSG00000162641	AKNAD1	AKNAD1	Q5T1N1
10327	ENSG00000117448	AKR1A1	AKR1A1	P14550
57016	ENSG00000198074	AKR1B10	AKR1B10	O60218
231	ENSG00000085662	AKR1B1	AKR1B1	P15121
83592	ENSG00000165568	AKR1E2	AKR1E2	Q96JD6
8574	ENSG00000053371	AKR7A2	AKR7A2	O43488
207	ENSG00000142208	AKT1	AKT1	P31749
84335	ENSG00000204673	AKT1S1	AKT1S1	Q96B36
208	ENSG00000105221	AKT2	AKT2	P31751
10000	ENSG00000117020	AKT3	AKT3	Q9Y243
64400	ENSG00000166971	AKTIP	AKTIP	Q9H8T0
210	ENSG00000148218	ALAD	ALAD	P13716
211	ENSG00000023330	ALAS1	ALAS1	P13196
212	ENSG00000158578	ALAS2	ALAS2	P22557
214	ENSG00000170017	ALCAM	ALCAM	Q13740
126133	ENSG00000161618	ALDH16A1	ALDH16A1	Q8IZ83
5832	ENSG00000059573	ALDH18A1	ALDH18A1	P54886
216	ENSG00000165092	ALDH1A1	ALDH1A1	P00352
8854	ENSG00000128918	ALDH1A2	ALDH1A2	O94788
220	ENSG00000184254	ALDH1A3	ALDH1A3	P47895
219	ENSG00000137124	ALDH1B1	ALDH1B1	P30837
10840	ENSG00000144908	ALDH1L1	ALDH1L1	O75891
160428	ENSG00000136010	ALDH1L2	ALDH1L2	Q3SY69
217	ENSG00000111275	ALDH2	ALDH2	P05091
224	ENSG00000072210	ALDH3A2	ALDH3A2	P51648
221	ENSG00000006534	ALDH3B1	ALDH3B1	P43353
222	ENSG00000132746	ALDH3B2	ALDH3B2	P48448
7915	ENSG00000112294	ALDH5A1	ALDH5A1	P51649
4329	ENSG00000119711	ALDH6A1	ALDH6A1	Q02252
501	ENSG00000164904	ALDH7A1	ALDH7A1	P49419
64577	ENSG00000118514	ALDH8A1	ALDH8A1	Q9H2A2
223	ENSG00000143149	ALDH9A1	ALDH9A1	P49189
226	ENSG00000149925	ALDOA	ALDOA	P04075
229	ENSG00000136872	ALDOB	ALDOB	P05062
230	ENSG00000109107	ALDOC	ALDOC	P09972
56052	ENSG00000033011	ALG1	ALG1	Q9BT22
84920	ENSG00000139133	ALG10	ALG10	Q5BKT4
440138	ENSG00000253710	ALG11	ALG11	Q2TAA5
79087	ENSG00000182858	ALG12	ALG12	Q9BV10
199857	ENSG00000172339	ALG14	ALG14	Q96F25
85365	ENSG00000119523	ALG2	ALG2	Q9H553
10195	ENSG00000214160	ALG3	ALG3	Q92685
29880	ENSG00000120697	ALG5	ALG5	Q9Y673
29929	ENSG00000088035	ALG6	ALG6	Q9Y672
79053	ENSG00000159063	ALG8	ALG8	Q9BVK2
79796	ENSG00000086848	ALG9	ALG9	Q9H6U8
238	ENSG00000171094	ALK	ALK	Q9UM73
8846	ENSG00000100601	ALKBH1	ALKBH1	Q13686
121642	ENSG00000189046	ALKBH2	ALKBH2	Q6NS38
54784	ENSG00000160993	ALKBH4	ALKBH4	Q9NXW9
54890	ENSG00000091542	ALKBH5	ALKBH5	Q6P6C2
84964	ENSG00000239382	ALKBH6	ALKBH6	Q3KRA9
84266	ENSG00000125652	ALKBH7	ALKBH7	Q9BT30
91801	ENSG00000137760	ALKBH8	ALKBH8	Q96BT7
55821	ENSG00000151360	ALLC	ALLC	Q8N6M5
7840	ENSG00000116127	ALMS1	ALMS1	Q8TCU4
239	ENSG00000108839	ALOX12	ALOX12	P18054
242	ENSG00000179477	ALOX12B	ALOX12B	O75342
246	ENSG00000161905	ALOX15	ALOX15	P16050
240	ENSG00000012779	ALOX5	ALOX5	P09917
241	ENSG00000132965	ALOX5AP	ALOX5AP	P20292
247	ENSG00000179593	ALOX15B	ALOX15B	O15296
59344	ENSG00000179148	ALOXE3	ALOXE3	Q9BYJ1
80216	ENSG00000073331	ALPK1	ALPK1	Q96QP1
115701	ENSG00000198796	ALPK2	ALPK2	Q86TB3
57538	ENSG00000136383	ALPK3	ALPK3	Q96L96
249	ENSG00000162551	ALPL	ALPL	P05186
259173	ENSG00000178038	ALS2CL	ALS2CL	Q60I27
151254	ENSG00000155754	ALS2CR11	C2CD6	Q53TS8
130540	ENSG00000155749	ALS2CR12	ALS2CR12	Q96Q35
8092	ENSG00000180318	ALX1	ALX1	Q15699
257	ENSG00000156150	ALX3	ALX3	O95076
60529	ENSG00000052850	ALX4	ALX4	Q9H161
10189	ENSG00000183684	ALYREF	ALYREF	Q86V81
23600	ENSG00000242110	AMACR	AMACR	Q9UHK6
55626	ENSG00000110497	AMBRA1	AMBRA1	Q9C0C7
144193	ENSG00000139344	AMDHD1	AMDHD1	Q96NU7
51005	ENSG00000162066	AMDHD2	AMDHD2	Q9Y303
139285	ENSG00000184675	AMER1	AMER1	Q5JTC6
219287	ENSG00000165566	AMER2	AMER2	Q8N7J2
205147	ENSG00000178171	AMER3	AMER3	Q8N944
267	ENSG00000159461	AMFR	AMFR	Q9UKV5
268	ENSG00000104899	AMH	AMH	P03971
269	ENSG00000135409	AMHR2	AMHR2	Q16671
57463	ENSG00000181754	AMIGO1	AMIGO1	Q86WK6
347902	ENSG00000139211	AMIGO2	AMIGO2	Q86SJ2
386724	ENSG00000176020	AMIGO3	AMIGO3	Q86WK7
9949	ENSG00000101935	AMMECR1	AMMECR1	Q9Y4X0
83607	ENSG00000144233	AMMECR1L	AMMECR1L	Q6DCA0
81693	ENSG00000166126	AMN	AMN	Q9BXJ7
196394	ENSG00000151743	AMN1	AMN1	Q8IY45
154796	ENSG00000126016	AMOT	AMOT	Q4VCS5
154810	ENSG00000166025	AMOTL1	AMOTL1	Q8IY63
51421	ENSG00000114019	AMOTL2	AMOTL2	Q9Y2J4
270	ENSG00000116748	AMPD1	AMPD1	P23109
271	ENSG00000116337	AMPD2	AMPD2	Q01433
272	ENSG00000133805	AMPD3	AMPD3	Q01432
273	ENSG00000078053	AMPH	AMPH	P49418
275	ENSG00000145020	AMT	AMT	P48728
155185	ENSG00000174945	AMZ1	AMZ1	Q400G9
51321	ENSG00000196704	AMZ2	AMZ2	Q86W34
64682	ENSG00000153107	ANAPC1	ANAPC1	Q9H1A4
10393	ENSG00000164162	ANAPC10	ANAPC10	Q9UM13
51529	ENSG00000141552	ANAPC11	ANAPC11	Q9NYG5
25847	ENSG00000129055	ANAPC13	ANAPC13	Q9BS18
25906	ENSG00000110200	ANAPC15	ANAPC15	P60006
119504	ENSG00000166295	ANAPC16	ANAPC16	Q96DE5
29882	ENSG00000176248	ANAPC2	ANAPC2	Q9UJX6
29945	ENSG00000053900	ANAPC4	ANAPC4	Q9UJX5
51433	ENSG00000089053	ANAPC5	ANAPC5	Q9UJX4
51434	ENSG00000196510	ANAPC7	ANAPC7	Q9UJX3
23357	ENSG00000013523	ANGEL1	ANGEL1	Q9UNK9
90806	ENSG00000174606	ANGEL2	ANGEL2	Q5VTE6
284	ENSG00000154188	ANGPT1	ANGPT1	Q15389
285	ENSG00000091879	ANGPT2	ANGPT2	O15123
51378	ENSG00000101280	ANGPT4	ANGPT4	Q9Y264
9068	ENSG00000116194	ANGPTL1	ANGPTL1	O95841
23452	ENSG00000136859	ANGPTL2	ANGPTL2	Q9UKU9
27329	ENSG00000132855	ANGPTL3	ANGPTL3	Q9Y5C1
51129	ENSG00000167772	ANGPTL4	ANGPTL4	Q9BY76
83854	ENSG00000130812	ANGPTL6	ANGPTL6	Q8NI99
10218	ENSG00000171819	ANGPTL7	ANGPTL7	O43827
56172	ENSG00000154122	ANKH	ANKH	Q9HCJ1
286	ENSG00000029534	ANK1	ANK1	P16157
288	ENSG00000151150	ANK3	ANK3	Q12955
348094	ENSG00000166839	ANKDD1A	ANKDD1A	Q495B1
728780	ENSG00000189045	ANKDD1B	ANKDD1B	A6NHY2
63926	ENSG00000132623	ANKEF1	ANKEF1	Q9NU02
51479	ENSG00000185722	ANKFY1	ANKFY1	Q9P2R3
54467	ENSG00000001629	ANKIB1	ANKIB1	Q9P2G1
255239	ENSG00000170209	ANKK1	ANKK1	Q8NFD2
126549	ENSG00000160117	ANKLE1	ANKLE1	Q8NAG6
23141	ENSG00000176915	ANKLE2	ANKLE2	Q86XL3
51281	ENSG00000144504	ANKMY1	ANKMY1	Q9P2S6
57037	ENSG00000106524	ANKMY2	ANKMY2	Q8IV38
57763	ENSG00000164331	ANKRA2	ANKRA2	Q9H9E1
27063	ENSG00000148677	ANKRD1	ANKRD1	Q15327
55608	ENSG00000088448	ANKRD10	ANKRD10	Q9NXR5
23253	ENSG00000101745	ANKRD12	ANKRD12	Q6UB98
88455	ENSG00000076513	ANKRD13A	ANKRD13A	Q8IZ07
124930	ENSG00000198720	ANKRD13B	ANKRD13B	Q86YJ7
81573	ENSG00000118454	ANKRD13C	ANKRD13C	Q8N6S4
338692	ENSG00000172932	ANKRD13D	ANKRD13D	Q6ZTN6
54522	ENSG00000134461	ANKRD16	ANKRD16	Q6P6B7
26057	ENSG00000132466	ANKRD17	ANKRD17	O75179
26287	ENSG00000165887	ANKRD2	ANKRD2	Q9GZV1
170961	ENSG00000089847	ANKRD24	ANKRD24	Q8TF21
22852	ENSG00000107890	ANKRD26	ANKRD26	Q9UPS8
84079	ENSG00000105186	ANKRD27	ANKRD27	Q96NW4
23243	ENSG00000206560	ANKRD28	ANKRD28	O15084
147463	ENSG00000154065	ANKRD29	ANKRD29	Q8N6D5
651746	ENSG00000164236	ANKRD33B	ANKRD33B	A6NCL7
284615	ENSG00000272031	ANKRD34A	ANKRD34A	Q69YU3
340120	ENSG00000189127	ANKRD34B	ANKRD34B	A5PLL1
390616	ENSG00000235711	ANKRD34C	ANKRD34C	P0C6C1
148741	ENSG00000198483	ANKRD35	ANKRD35	Q8N283
353322	ENSG00000186352	ANKRD37	ANKRD37	Q7Z713
91369	ENSG00000154945	ANKRD40	ANKRD40	Q6AI12
338699	ENSG00000137494	ANKRD42	ANKRD42	Q8N9B4
91526	ENSG00000065413	ANKRD44	ANKRD44	Q8N8A2
339416	ENSG00000183831	ANKRD45	ANKRD45	Q5TZF3
157567	ENSG00000186106	ANKRD46	ANKRD46	Q86W74
54851	ENSG00000168876	ANKRD49	ANKRD49	Q8WVL7
57182	ENSG00000151458	ANKRD50	ANKRD50	Q9ULJ7
283373	ENSG00000139645	ANKRD52	ANKRD52	Q8NB46
79998	ENSG00000144031	ANKRD53	ANKRD53	Q8N9V6
129138	ENSG00000100124	ANKRD54	ANKRD54	Q6NXT1
79722	ENSG00000164512	ANKRD55	ANKRD55	Q3KP44
22881	ENSG00000135299	ANKRD6	ANKRD6	Q9Y2G4
100310846	ENSG00000157999	ANKRD61	ANKRD61	A6NGH8
100131244	ENSG00000230778	ANKRD63	ANKRD63	C9JTQ0
441869	ENSG00000235098	ANKRD65	ANKRD65	E5RJM6
100287718	ENSG00000230062	ANKRD66	ANKRD66	B4E2M5
56311	ENSG00000106013	ANKRD7	ANKRD7	Q92527
122416	ENSG00000156381	ANKRD9	ANKRD9	Q96BM1
23294	ENSG00000064999	ANKS1A	ANKS1A	Q92625
56899	ENSG00000185046	ANKS1B	ANKS1B	Q7Z6G8
124401	ENSG00000168096	ANKS3	ANKS3	Q6ZW76
257629	ENSG00000175311	ANKS4B	ANKS4B	Q8N8V4
203286	ENSG00000165138	ANKS6	ANKS6	Q68DC2
389161	ENSG00000206199	ANKUB1	ANKUB1	A6NFN9
55139	ENSG00000163516	ANKZF1	ANKZF1	Q9H8Y5
54443	ENSG00000011426	ANLN	ANLN	Q9NQW6
55107	ENSG00000131620	ANO1	ANO1	Q5XXA6
55129	ENSG00000160746	ANO10	ANO10	Q9NW15
57101	ENSG00000047617	ANO2	ANO2	Q9NQ90
63982	ENSG00000134343	ANO3	ANO3	Q9BYT9
121601	ENSG00000151572	ANO4	ANO4	Q32M45
203859	ENSG00000171714	ANO5	ANO5	Q75V66
196527	ENSG00000177119	ANO6	ANO6	Q4KMQ2
50636	ENSG00000146205	ANO7	ANO7	Q6IWH7
57719	ENSG00000074855	ANO8	ANO8	Q9HCE9
8125	ENSG00000140350	ANP32A	ANP32A	P39687
10541	ENSG00000136938	ANP32B	ANP32B	Q92688
81611	ENSG00000143401	ANP32E	ANP32E	Q9BTT0
290	ENSG00000166825	ANPEP	ANPEP	P15144
84168	ENSG00000169604	ANTXR1	ANTXR1	Q9H6X2
118429	ENSG00000163297	ANTXR2	ANTXR2	P58335
301	ENSG00000135046	ANXA1	ANXA1	P04083
311	ENSG00000122359	ANXA11	ANXA11	P50995
312	ENSG00000104537	ANXA13	ANXA13	P27216
302	ENSG00000182718	ANXA2	ANXA2	P07355
306	ENSG00000138772	ANXA3	ANXA3	P12429
307	ENSG00000196975	ANXA4	ANXA4	P09525
308	ENSG00000164111	ANXA5	ANXA5	P08758
309	ENSG00000197043	ANXA6	ANXA6	P08133
310	ENSG00000138279	ANXA7	ANXA7	P20073
643650	ENSG00000264230	ANXA8L1	ANXA8L1	Q5VT79
8416	ENSG00000143412	ANXA9	ANXA9	O76027
313	ENSG00000136250	AOAH	AOAH	P28039
314	ENSG00000131480	AOC2	AOC2	O75106
8639	ENSG00000131471	AOC3	AOC3	Q16853
316	ENSG00000138356	AOX1	AOX1	Q06278
55435	ENSG00000138660	AP1AR	AP1AR	Q63HQ0
162	ENSG00000100280	AP1B1	AP1B1	Q10567
164	ENSG00000166747	AP1G1	AP1G1	O43747
8906	ENSG00000213983	AP1G2	AP1G2	O75843
8907	ENSG00000072958	AP1M1	AP1M1	Q9BXS5
10053	ENSG00000129354	AP1M2	AP1M2	Q9Y6Q5
1174	ENSG00000106367	AP1S1	AP1S1	P61966
8905	ENSG00000182287	AP1S2	AP1S2	P56377
130340	ENSG00000152056	AP1S3	AP1S3	Q96PC3
160	ENSG00000196961	AP2A1	AP2A1	O95782
161	ENSG00000183020	AP2A2	AP2A2	O94973
163	ENSG00000006125	AP2B1	AP2B1	P63010
1173	ENSG00000161203	AP2M1	AP2M1	Q96CW1
1175	ENSG00000042753	AP2S1	AP2S1	P53680
8546	ENSG00000132842	AP3B1	AP3B1	O00203
8120	ENSG00000103723	AP3B2	AP3B2	Q13367
8943	ENSG00000065000	AP3D1	AP3D1	O14617
26985	ENSG00000185009	AP3M1	AP3M1	Q9Y2T2
10947	ENSG00000070718	AP3M2	AP3M2	P53677
1176	ENSG00000177879	AP3S1	AP3S1	Q92572
10239	ENSG00000157823	AP3S2	AP3S2	P59780
10717	ENSG00000134262	AP4B1	AP4B1	Q9Y6B7
23431	ENSG00000081014	AP4E1	AP4E1	Q9UPM8
9179	ENSG00000221838	AP4M1	AP4M1	O00189
11154	ENSG00000100478	AP4S1	AP4S1	Q9Y587
91056	ENSG00000254470	AP5B1	AP5B1	Q2VPB7
55745	ENSG00000053770	AP5M1	AP5M1	Q9H0R1
55317	ENSG00000125843	AP5S1	AP5S1	Q9NUS5
